,AAPL,MSFT,NVDA,GOOGL,META,AMZN,TSLA,AMD,INTC,CSCO,ADBE,CRM,ORCL,IBM,QCOM,TXN,NOW,AVGO,MU,AMAT,JPM,BAC,WFC,GS,MS,C,AXP,BLK,SCHW,USB,JNJ,PFE,MRK,ABBV,LLY,TMO,DHR,ABT,BMY,CVS,KO,PEP,PG,COST,WMT,HD,MCD,SBUX,NKE,LOW,CAT,DE,BA,GE,HON,LMT,RTX,UPS,UNP,MMM,XOM,CVX,COP,SLB,EOG,PSX,MPC,OXY,KMI,VLO,DIS,NFLX,CMCSA,VZ,T,TMUS,CHTR,EA,NEE,DUK,SO,AEP,PLD,AMT,CCI,SPG,O,EQIX
ADBE,0.06385727394662713,0.07188553095492943,0.10163956270360454,0.06443845335861248,0.07666364422122268,0.07308232830111332,0.08550272851710045,0.09362017932758146,0.06084746028998323,0.04453382991270642,0.13029474657282794,0.09191702998136247,0.05221824441681732,0.035833761910031674,0.07228200639848693,0.05720598659276903,0.10414542731992196,0.06781026316283187,0.07143921296721796,0.07781958492686236,0.03503233022885036,0.03805312399931058,0.03535022809633948,0.042596316940906556,0.04640519186623333,0.04382438226979123,0.04752502332478212,0.05272523328172065,0.03920366345932286,0.03432489681066814,0.015566575289937223,0.02199798938645592,0.01659492657921967,0.025073323199477172,0.02985303752933674,0.04542854041037112,0.044675206956371206,0.03644206352170277,0.017359932566498704,0.019208599030254753,0.018558868951526263,0.023893341973327098,0.019288661995566697,0.03856319724693792,0.021078986218169588,0.04556031836954489,0.025049690838082863,0.0455516953930512,0.04838717201852011,0.048447385978299604,0.032213675197745636,0.03274677566664684,0.04987072871495926,0.03533141178251949,0.03432636030320817,0.020140724088691674,0.029399835631941342,0.037954374038944395,0.03353800264329544,0.03133482606251668,0.020432308164040427,0.02700626357951158,0.032911167523555454,0.030465481883553674,0.0309887432542628,0.03176386817762323,0.038669075695966074,0.03721830289233222,0.02442373825129305,0.03384398521674277,0.04249389028583422,0.0760326292191895,0.036924371758796586,0.009237179679180751,0.01497756887894362,0.03391808214653032,0.04187581838580035,0.04043440278278642,0.024643827905854416,0.013440964271887476,0.015189008412616353,0.011938612811545145,0.04263535025444601,0.03301122470282205,0.0315131690763793,0.036763657915957274,0.02539537018103837,0.04248443089291667
CRM,0.05780338539217112,0.06775302254571555,0.09660455171933122,0.058963979671834636,0.07460819772137256,0.0712218046307496,0.09044158899124488,0.08907907117969148,0.0569342937174136,0.0416232934666879,0.09191702998136247,0.13789000880380595,0.05180952053386852,0.034409926691656045,0.06493314359026088,0.05120214271813051,0.11102907985781767,0.0635902167362671,0.07018604100284886,0.07274617871197744,0.03735582207497848,0.04236012819210927,0.04017553601784929,0.04580065476025861,0.0497504961735536,0.04772586409225748,0.051196399237273996,0.052171360047909114,0.041919311378030615,0.036592924570856666,0.012833460640446949,0.018332712644508576,0.016065667575506152,0.021781349669652568,0.026662031923888597,0.04327227917497259,0.0422730058336734,0.03383724524452228,0.018221253258861075,0.018102060441308167,0.015753512694871966,0.019651969910419103,0.014857466577224759,0.03248565862749878,0.017671472505471412,0.04168789367698612,0.02465900172507611,0.04285633780531316,0.04715697517139035,0.04510014239596593,0.035702416832355297,0.033851901794638276,0.05443121985374225,0.038062752183911516,0.032438339036436725,0.019272918417780713,0.03197652630057341,0.03483375326687082,0.032832139279184186,0.030708632295533136,0.023282674001463464,0.029979811587384827,0.0375404893111939,0.03445591567265424,0.03648462169008822,0.03535636672501509,0.042954876101363205,0.0390207025135415,0.0290513752329664,0.03963820574428956,0.04467571225654848,0.07518327230652615,0.03381039444826705,0.00949799708372839,0.01746200394791188,0.03213209814345748,0.03930571213260847,0.035929668521782115,0.021820321724128146,0.012233796971619136,0.015332209691317707,0.010966626292073352,0.039314438504666954,0.02838646541903779,0.027804672343051517,0.04065841664902375,0.026210634765923415,0.038620099698833774
ORCL,0.040890643363980794,0.05266843438585587,0.08099033376446874,0.042817874760860845,0.04984913679065411,0.04358702416253097,0.057338234123482844,0.07311508533947278,0.05287629506685245,0.04205775695713074,0.05221824441681732,0.05180952053386852,0.1347384096852472,0.0369529954788758,0.050304390041736195,0.04211364093224626,0.060411469620888836,0.07059460505782199,0.06950733170367551,0.06433899841627941,0.03889534616056186,0.041506271980747064,0.04045252712743959,0.04525218372248837,0.049545218962230075,0.045905064766771295,0.04521916590152323,0.04297012487579502,0.03980143553458541,0.037906840107562505,0.01382432060106598,0.021465846269370877,0.013919116115307396,0.019557428333468345,0.02872478560897674,0.032131863658102236,0.03166686955876988,0.022576825065797456,0.013801572422474056,0.023884395013421243,0.013832076991471536,0.01923059531885029,0.016211337773775404,0.02489894097310478,0.018439283842876818,0.031620122808606516,0.018260854479527633,0.035605811378931686,0.03384086815714103,0.03270683751116503,0.041208874747196755,0.030434857353107685,0.04422101014401487,0.043718066380785105,0.031080348863964803,0.022584347193781544,0.030664973273458185,0.03107385562663115,0.02754938006219151,0.03248621815176297,0.02265487779081039,0.029107818125383166,0.03433486331303256,0.0351504757327529,0.032342215829694154,0.034670262685603276,0.038287187403023816,0.037924922249180384,0.02843848124321545,0.03527705892322043,0.03469121937643474,0.04233306277476562,0.02593534627125237,0.010690497946283434,0.016489170662055404,0.020235727015162363,0.02885583147337739,0.02399198117888742,0.019045195443328417,0.014473979432736567,0.016305555884777046,0.012354850444793765,0.03301873710147784,0.021050403235101676,0.020585784117038573,0.03076715918529602,0.018532389979625884,0.03300117765499117
IBM,0.032126167138700625,0.03044755440524483,0.041596376699619186,0.030462758771420826,0.03003788211039235,0.026594269192802826,0.03223811482694323,0.046294991354212015,0.04304927794555599,0.03688582117259787,0.035833761910031674,0.034409926691656045,0.0369529954788758,0.07390632853917088,0.0376258341712422,0.03477564637820505,0.03373220122793251,0.040727332823378724,0.0476086606368,0.04837750320352436,0.040217267428969125,0.04376403009708514,0.04300552834439272,0.040317700630183306,0.04535661088388109,0.047906759825410476,0.04649066075504552,0.03780800121614067,0.03861255780868886,0.04226578327810001,0.018430064925420316,0.023897376082511516,0.01840858008002539,0.022438236075463334,0.022191377700360407,0.026863168338992646,0.023571865769096027,0.02474395161539806,0.02027515459763096,0.0257004494503026,0.021484824072070165,0.020959523324026886,0.01914299299506755,0.020489619429340418,0.016262962041188708,0.030397871872637258,0.02226451021424323,0.03150780998584713,0.03178376727789623,0.032244779144643534,0.03797658390893764,0.03534800935845085,0.045963437402812564,0.04322080508514486,0.03421692994554406,0.025515624048277924,0.03643668200483114,0.023303496393937636,0.030561809080354645,0.034390450387022306,0.0320579968500509,0.034656057926214526,0.03944584232146196,0.0433020364320969,0.039100429036512625,0.04109942215762517,0.047072840981531236,0.04680111301607184,0.03192613970267231,0.043869876958257975,0.03201889987703293,0.020780148702018875,0.026797956764663802,0.01706321269752193,0.02608472043263639,0.01876849030777979,0.027284281123360125,0.018735943317861527,0.020571556136342945,0.020936678647492844,0.023070052020846346,0.01722340910960263,0.030700827987653397,0.021879465342385614,0.021765589219221615,0.041435231662881954,0.025817039960328768,0.023381496320334646
QCOM,0.06842357003241681,0.06038284470205381,0.11815344037349003,0.06327663262114035,0.06854007605977354,0.06595685007279377,0.09915297158337442,0.1189738960257661,0.09120196832188382,0.04589455614059312,0.07228200639848693,0.06493314359026088,0.050304390041736195,0.0376258341712422,0.15825225412831853,0.08111918059119903,0.075729353668259,0.0966244265055905,0.11258562443048767,0.11702006099442436,0.04652265768392494,0.051320070317474174,0.05066331157227829,0.057676987470457665,0.06150125661495,0.06017473488590226,0.05895357372460123,0.060674286649255796,0.048062610295779254,0.04829168025743426,0.014660873050569376,0.023405486560295917,0.016547911404052998,0.023446484579284225,0.028304271276333698,0.04205266347548719,0.04353915797619711,0.0317098551596602,0.018558758955167162,0.025004343972611313,0.017162435742017722,0.02221131828609273,0.019237538697049902,0.03599533786887562,0.019530992097534706,0.048191519891531746,0.025724162301073886,0.05140169434956289,0.05435480492529049,0.05252561357616312,0.05442405529911788,0.046650167886185326,0.06523830969569532,0.052013597916899273,0.042092896518343116,0.017011744128428753,0.03537670922388219,0.047045113478597786,0.04101310290189064,0.04013598616381638,0.03322927025314878,0.03982245841485532,0.04426957602776601,0.05590349620280355,0.04398683912466905,0.04799791942063919,0.0547394338248173,0.05400624198215951,0.034184264018822685,0.05308093038743545,0.04955308224887459,0.06269956134649494,0.038399631632815026,0.012396059735016732,0.019587892152978813,0.030472089462282328,0.03667890372097164,0.03466011251883485,0.024285313825333586,0.012565908591840074,0.015756608246995554,0.012560588529092072,0.04297705598439893,0.024386864925761,0.025169461511228692,0.05133948005668662,0.027904382019118767,0.03575647207480081
TXN,0.05727533796529863,0.04987711280350072,0.09331349961860122,0.05170705626227796,0.05768466035929828,0.053373808176375374,0.07768834190116454,0.09651327295774635,0.08325976488882218,0.04616045403508404,0.05720598659276903,0.05120214271813051,0.04211364093224626,0.03477564637820505,0.08111918059119903,0.10815039072545188,0.056430191069490515,0.0761104127347565,0.09941182887338829,0.10216306729978747,0.04382798482497203,0.049210489045484924,0.0483645246534215,0.0520198188850494,0.05587176266071272,0.05419678787421156,0.052014438123470896,0.05491122284479416,0.04536052385448851,0.047540942394357674,0.019132033512738136,0.024245953026266434,0.021613283577236284,0.02626339390684442,0.02648975154361887,0.037919269126853464,0.03941149373546909,0.03196153643511765,0.0230721302953888,0.029007617544727877,0.019334788810176952,0.023996575263648318,0.020070636337020883,0.03345640670515737,0.021875353994652853,0.04401411249978695,0.02459195047126886,0.0463580525928469,0.04779586993620313,0.046037420593688046,0.05261637317432646,0.046548586248617296,0.05767687881324716,0.04719856038785914,0.03975692708799213,0.020388463377866605,0.035584410087000425,0.043899302763239244,0.04284633209391485,0.040724389933251996,0.03330410377519934,0.03847492562418541,0.04419452854904651,0.05127257861367327,0.04181392947513989,0.04216818701614879,0.04745493914720475,0.05096119724858521,0.03235156313270133,0.04422180294086449,0.043125670298241985,0.049510264421256875,0.039437531761998226,0.015346750862326277,0.022987547506309942,0.030403217274946277,0.03710896579030823,0.032989553622129304,0.029336385370697958,0.016496941464869394,0.020385426686801423,0.016988498571849937,0.04242905293006938,0.026472079563469513,0.026831626694508885,0.0449176697575578,0.027424118597049518,0.034875605367392336
NOW,0.06521347289103842,0.07917743539774193,0.11477290817288985,0.06669597523349755,0.07818953593371519,0.08157792963843943,0.09952483229230101,0.10749700680879853,0.06039361060839842,0.04444977285043938,0.10414542731992196,0.11102907985781767,0.060411469620888836,0.03373220122793251,0.075729353668259,0.056430191069490515,0.1761055040791355,0.07421117201656005,0.07847070664588036,0.08419978747180834,0.03337920145651343,0.038029624875569316,0.03577139744810141,0.04378879786659512,0.04994958791383929,0.044572655523073615,0.05138417965468445,0.05556222578889543,0.0447794075505058,0.03399627611651035,0.013374978494608563,0.02281630312078955,0.015597337678975554,0.02493814041528488,0.031018528821838063,0.052269686885661124,0.05181695366547788,0.038174298369853414,0.017049175767591032,0.0158387414868394,0.01483822305878702,0.018441925725824804,0.01473652255210586,0.03706282603735674,0.018551213958753653,0.04499410961261336,0.022004937764731964,0.04537494915311664,0.05089486137436984,0.04853207255304421,0.03654665696436566,0.034592940351502774,0.05647318852903105,0.03872515005452476,0.03292197767844933,0.019066426672707956,0.033016465249295364,0.035708888096515165,0.029152015142288826,0.02846206448267354,0.020318026399563417,0.025652650855844332,0.0320653725184922,0.026684464933311027,0.029085846141686886,0.03357635807892126,0.04227181849038906,0.035808939434738764,0.02537991365912154,0.0372163164545746,0.048114934127682835,0.08690839344228096,0.034330501817836895,0.007606813895783671,0.015318429604401355,0.03577101024222162,0.045957070913104955,0.04177437434595016,0.024996983961479854,0.010888032635986401,0.01381443283483155,0.012006291844638367,0.043516339034731503,0.03410328796572623,0.03295274347160902,0.03597756940202113,0.024711638524694077,0.04772426342223065
AVGO,0.06521429395157155,0.06467861218588992,0.13318888145133242,0.06316009350848449,0.07509539370302218,0.06613923622552155,0.10855263648992913,0.11900111218132849,0.0856023593571194,0.05209763062302068,0.06781026316283187,0.0635902167362671,0.07059460505782199,0.040727332823378724,0.0966244265055905,0.0761104127347565,0.07421117201656005,0.17110263525155922,0.12613074734786353,0.1232088993563278,0.048646481685434874,0.04969836254036885,0.04762617656344275,0.059694698673157,0.0636605283297391,0.06170661774258352,0.060335378436485405,0.06031373391304429,0.04702662332744792,0.044960494224013325,0.010481696028837558,0.018215152613831737,0.01587593352093089,0.022315207665928115,0.02747899163343805,0.03939188841276953,0.04097433961166412,0.027855600046972587,0.014739299960793288,0.022501672644772798,0.01486933703457489,0.018215971719039607,0.012994468983132107,0.03449282443110298,0.018229245946328656,0.046100293169893114,0.027034747859286154,0.05228704071249758,0.04961968183365764,0.05157752062911637,0.056886967849174845,0.046214544188155744,0.0700655095662984,0.058845104976013446,0.04158845894853879,0.018613975434266457,0.04211905057243877,0.03686236629660058,0.04086852961112812,0.03970203796372257,0.03146134530791272,0.04238209639449501,0.048900899118293956,0.055225901127364994,0.04517956983764345,0.04419797395720752,0.053911614844134884,0.05481924989883284,0.041371987378549,0.04919442717257108,0.045440353350200476,0.0625611560860965,0.03289217229748537,0.007045702507006034,0.011520905335185402,0.026800099093829497,0.03326661087699752,0.03423989694258906,0.02412708797633147,0.011595083162542215,0.012563228121290744,0.010251041959484187,0.04143225498407364,0.021554375985670424,0.022358228764762476,0.05524767748661321,0.030956696421155148,0.03892538202999009
MU,0.06977977452531389,0.06902183756627314,0.1543443446289658,0.07403189301908764,0.08737248990083504,0.07797860847657631,0.11049453489980912,0.15051095308418946,0.12237140290509539,0.05940566272009525,0.07143921296721796,0.07018604100284886,0.06950733170367551,0.0476086606368,0.11258562443048767,0.09941182887338829,0.07847070664588036,0.12613074734786353,0.25323157907614763,0.16162098163238134,0.059742160440648624,0.06850450133456865,0.06715375513307156,0.07644203746838185,0.08120022658438161,0.08037503256463147,0.07607496314020123,0.06972674748753906,0.06504830406630703,0.06187507420406204,0.013705992236142819,0.022570946955456566,0.017877815249181937,0.02883371916583189,0.02810327072603197,0.04887168820655267,0.048865074289947893,0.033836509407631624,0.019335465774543547,0.03154533624045838,0.015198898584364007,0.018550118547616064,0.014415808598998684,0.035718292442499334,0.01917622103128157,0.05093314583177618,0.02361719582953961,0.060830305518140323,0.05973297491361394,0.05574138007306684,0.07395876094661473,0.05705397224245356,0.08673136813625161,0.07621340749983041,0.04841130831118793,0.023080533174756505,0.048691960542663684,0.05048551024731318,0.04646361130162861,0.051872251202667675,0.041415670290598845,0.049176735230556115,0.059648697258007095,0.07383780976705037,0.05781335089849633,0.06262899661000132,0.0733023594242459,0.07242483875540805,0.043483555687029725,0.06917836148530815,0.056135695339188184,0.06874762003982515,0.038320426162217716,0.0066822472453234695,0.018398362450983474,0.027999307047644913,0.03789125163292981,0.03947981418838082,0.022690618965189945,0.007435836647003832,0.01253366490772808,0.008554794335532377,0.04694895032137065,0.017806594587128154,0.018309520845157686,0.0632983521925834,0.029429145198627386,0.03874377490026345
AMAT,0.07524440536933502,0.07327956857478686,0.15255116299387583,0.07544550443824814,0.08666756444964811,0.0768771289840903,0.11812947175300538,0.14950083761888078,0.11610857683695813,0.059044302588884864,0.07781958492686236,0.07274617871197744,0.06433899841627941,0.04837750320352436,0.11702006099442436,0.10216306729978747,0.08419978747180834,0.1232088993563278,0.16162098163238134,0.2018479950521876,0.05870165187090827,0.06447005613189254,0.06351449181514532,0.07220776352572417,0.07867135896767978,0.07653096353132158,0.07285827729110969,0.07414818581282072,0.06266239698782645,0.057455146151065555,0.016882370856525577,0.02650648028975504,0.021350439076631735,0.03101427387666507,0.034121117509230976,0.051085004834444565,0.05149373989256847,0.03670958511303592,0.023142852021998707,0.029598093501584165,0.02031477111007179,0.024917007604450828,0.02015005575460254,0.04170368284708881,0.023541250148791198,0.056214628966630965,0.02749879022253493,0.0611726546798474,0.06131986948446619,0.06009203062570896,0.07130619205870968,0.05582347844211529,0.08455041858461314,0.06943610589932722,0.05175121796604179,0.025365602643566215,0.04939514299263111,0.049623940191234485,0.05020278111588163,0.04790628832932419,0.04181801307615205,0.050825174703015834,0.058031877144589884,0.071552627192641,0.05545213930807216,0.05808223297110045,0.06902030521865998,0.07046606002360824,0.04260050995171825,0.06537709058389038,0.05725012580687036,0.06919174157903278,0.04202122023946916,0.007766283589222556,0.018256002102652862,0.03422484347490653,0.04114657675121881,0.0435945488237031,0.029169337709331583,0.01415571310894564,0.018425899994073906,0.01422127446673952,0.050204457028658694,0.027916178353072592,0.02868537285575847,0.06277608898773016,0.033189660117711725,0.04368251916070987
JPM,0.03787652335112642,0.0355517241806809,0.05247308619555966,0.03702417313730942,0.03953505171459964,0.03211441961449796,0.05300342699368401,0.04880120495922192,0.04987155510560388,0.03869453641028819,0.03503233022885036,0.03735582207497848,0.03889534616056186,0.040217267428969125,0.04652265768392494,0.04382798482497203,0.03337920145651343,0.048646481685434874,0.059742160440648624,0.05870165187090827,0.08339832132929134,0.08111584729718989,0.07951304207499768,0.07320646532049159,0.07687831213797201,0.08564578073832445,0.07481860768518375,0.05628064867520481,0.06532627209258894,0.07315581048751181,0.019503862762834476,0.024111212993317727,0.020391153038844232,0.025251857389001205,0.021778479069064847,0.027608192682750415,0.02888223761456809,0.02687689260670627,0.02110356501739948,0.03455476210666256,0.023852852312354143,0.020820850159764714,0.017548860152904515,0.020447803367463546,0.017009387162676182,0.0370375321624936,0.02726643370220214,0.0435669616855624,0.04057746671156951,0.03984455283248878,0.05636319356901178,0.04964477250842198,0.0707291123048532,0.06181098705193766,0.046474235584567945,0.026025332756011255,0.04951494968312507,0.0354058409270423,0.04542907196732825,0.04187814352153208,0.045643195740327276,0.052073945285571056,0.05977014313352438,0.0686554674925021,0.0578212615183049,0.05981299420979503,0.06677703902858598,0.07241494616321227,0.04636437776518481,0.06443055718205634,0.04918814851476881,0.028695074006816406,0.037558496013143525,0.017960169656072875,0.03067385747210643,0.025367843356623797,0.0315854216483614,0.01736344316614882,0.022163918443563566,0.02198097914037383,0.023001750068977964,0.01694994211104778,0.0368055304373522,0.023084345175613946,0.02369939659842085,0.06493839673916058,0.03361177370623057,0.023668643572958125
BAC,0.04259880189912919,0.03888200779090842,0.056231817411728495,0.04068712532863631,0.04436041173348855,0.036723924217951995,0.05907119076741937,0.05478019980367011,0.053612182369075265,0.04410329843974337,0.03805312399931058,0.04236012819210927,0.041506271980747064,0.04376403009708514,0.051320070317474174,0.049210489045484924,0.038029624875569316,0.04969836254036885,0.06850450133456865,0.06447005613189254,0.08111584729718989,0.10143665696820292,0.09208196980460115,0.08031383471789648,0.08634694544002207,0.09664558247483974,0.08223907190803878,0.06296667823971655,0.07772238244128699,0.08501159683483447,0.020532269397259467,0.025783718691863935,0.021166938654141317,0.026920753203661836,0.02171646298247023,0.031118737552413046,0.03246941975906435,0.02965049987749509,0.023102064245736232,0.038099422190238624,0.024942061248877347,0.022296954515258156,0.019340570074784846,0.021709401330341927,0.019127684918118545,0.04100962690529888,0.028618196377938467,0.047928294365785995,0.044882205803974756,0.04498973671890319,0.06243155560508501,0.054501519132484244,0.07569142861317348,0.06695122151890408,0.04999953012241668,0.027483997836177568,0.05167796635750837,0.041622325286203445,0.04855344757464908,0.04726443957490566,0.052154474100873885,0.057289163135710766,0.06774361808830219,0.07688901268321476,0.06630637560087,0.06772921688914474,0.07442531409578482,0.084241744157403,0.050136498377699346,0.07380250566315677,0.05438515192676775,0.03163962396990516,0.04039928463213987,0.02059268491471914,0.03531696138586737,0.028173857606131777,0.03446097483908413,0.018464074111088694,0.024328681052104242,0.023266229749525854,0.025181800082276627,0.018521469285942567,0.04143692140952657,0.02600101549783953,0.02618461411246976,0.0714909879665529,0.03634948154976638,0.02643273329797772
WFC,0.03938419780743364,0.0362109345736313,0.052881763556771266,0.039019713772593036,0.04170970509372305,0.03381812779949664,0.05805217496052293,0.05177911634154917,0.052925160336578916,0.04171479712261105,0.03535022809633948,0.04017553601784929,0.04045252712743959,0.04300552834439272,0.05066331157227829,0.0483645246534215,0.03577139744810141,0.04762617656344275,0.06715375513307156,0.06351449181514532,0.07951304207499768,0.09208196980460115,0.11688158022076554,0.07936670140676172,0.08460638024619394,0.09548975770008862,0.08258990428454178,0.06074831102259852,0.07587804183074838,0.08790734455254133,0.019727026585221803,0.02501499849147521,0.020046145235877687,0.026034776725107612,0.02271105982975133,0.02785293940724057,0.0300227724997908,0.02636690936419574,0.023615188801362725,0.03852782432038593,0.0252539776466006,0.021740203381486797,0.018686832852554736,0.021193264755027003,0.018632290784139336,0.040309416951471375,0.02849001055831239,0.04603212817537781,0.04371893640192728,0.04312965674781973,0.059824173169811985,0.05315866926240785,0.07966020935378411,0.06784763262685858,0.04962088322090104,0.028365864871696407,0.05251820165439915,0.039381474961270396,0.04580341057979945,0.046427992752804376,0.0520046191738892,0.055170552390799724,0.06591478433728809,0.07593474146540895,0.06377603111327815,0.06547059523714868,0.07362168959221065,0.08196420360535976,0.04934031838095056,0.07091069995977191,0.0508483097735586,0.028126676539787798,0.04056257074995984,0.0195744324560245,0.03426060354639086,0.027088080958186607,0.03436893852999139,0.016077179674597066,0.023763967102176344,0.02423299477569849,0.026264738808613814,0.02004196000574223,0.04085709152578832,0.023775924463348384,0.024199734338248395,0.07262242373011558,0.03571565289214428,0.023438686013667692
GS,0.04642978807932002,0.04244280050864738,0.06867176424994083,0.04487003712392994,0.04946420131234161,0.042760985641393086,0.06746599523134524,0.06539656954155443,0.05867388476714046,0.04252679443761444,0.042596316940906556,0.04580065476025861,0.04525218372248837,0.040317700630183306,0.057676987470457665,0.0520198188850494,0.04378879786659512,0.059694698673157,0.07644203746838185,0.07220776352572417,0.07320646532049159,0.08031383471789648,0.07936670140676172,0.096708348363287,0.08851910814722339,0.08891030422545024,0.07636626808062562,0.06262976271814016,0.06841194154936742,0.07210609013533455,0.018820610688564138,0.023312610353405608,0.019522180704508518,0.024656315733438027,0.023069142957066496,0.031926127177641435,0.03474557126102997,0.028270657496793316,0.02131990556761381,0.034281228653188806,0.0209541737052179,0.020433633420214103,0.016693675083277897,0.024392978096231668,0.018853391404179968,0.04302471926994092,0.02676451480529651,0.04762309149352985,0.045572154017083796,0.04741857949216402,0.06284283678451875,0.05392085644621786,0.07417688096473289,0.06490612797356232,0.048024225056599694,0.024262618820573945,0.04945968596796362,0.03931031349377488,0.04716523122694511,0.04674877017217025,0.04522560094543369,0.051316333908243195,0.06009229173559349,0.07158056478060806,0.05788114805847441,0.059455182688151774,0.06495132080686537,0.07066990976519963,0.04793211391387557,0.06275859442175227,0.05268556223790836,0.03774785844517283,0.039546877396103346,0.01570510822567803,0.02944991494145563,0.027814385288366356,0.03566520194842128,0.022486307881044935,0.022868490992376988,0.01968222044221083,0.01937760358583401,0.015626813587095494,0.04042681035107863,0.023652944572969573,0.023915811595379,0.06754241520134202,0.03423449410070612,0.027659552491134273
MS,0.050369416529507556,0.04752605348022237,0.07567234405713812,0.04815798557829349,0.052509177702080155,0.044734770844974084,0.07082516198178881,0.07048904666935588,0.06299064855570959,0.04763262609729343,0.04640519186623333,0.0497504961735536,0.049545218962230075,0.04535661088388109,0.06150125661495,0.05587176266071272,0.04994958791383929,0.0636605283297391,0.08120022658438161,0.07867135896767978,0.07687831213797201,0.08634694544002207,0.08460638024619394,0.08851910814722339,0.10762751979990182,0.09340252277865543,0.08233040197031086,0.06847881292368392,0.0789857702614148,0.07760310397181985,0.020989814704302057,0.026326677303574218,0.02085943085435689,0.02677604263580563,0.02458108502606651,0.03689578338481329,0.038149540494097536,0.03264316243308775,0.025016740725991762,0.03592125040325688,0.023590830050133373,0.02321051703442149,0.01870376483649798,0.0255905559581018,0.020628806804256748,0.04533022985056815,0.029839293064269936,0.05088142128466251,0.05123240069748927,0.04940043980061666,0.06635120960850804,0.05787230427249819,0.07809624186256459,0.06989624031522154,0.05159710241298143,0.0270172802429905,0.05258520631065522,0.04230391793260324,0.05066469156507286,0.04978756301509242,0.049627886248840875,0.05729837017978061,0.06661595406597216,0.0772152099157072,0.06293353934208737,0.06493564140297943,0.0726965299548477,0.07635025082987008,0.051248989469493474,0.06911989290369232,0.056526753940526135,0.03850312292347757,0.041647021274689465,0.017286149116562708,0.031129791849058723,0.028452742732485214,0.0374182771032318,0.02282154003769849,0.026528110210985504,0.02222003774608598,0.023654396359555418,0.01684500793193262,0.04506497783017955,0.027490162719984675,0.027246512831365956,0.06701498909902269,0.03607830321904823,0.03096866395343312
C,0.04779328043963116,0.043488806024105424,0.06725638512482784,0.04660113226961855,0.0519170838817543,0.04144526064895642,0.07106983768408245,0.06621488015917427,0.06210965476718639,0.048112261506903946,0.04382438226979123,0.04772586409225748,0.045905064766771295,0.047906759825410476,0.06017473488590226,0.05419678787421156,0.044572655523073615,0.06170661774258352,0.08037503256463147,0.07653096353132158,0.08564578073832445,0.09664558247483974,0.09548975770008862,0.08891030422545024,0.09340252277865543,0.12319318394680318,0.08895715807992959,0.06752975348597613,0.07528907085956096,0.08923034315585146,0.019667452260640022,0.02662670479945987,0.02153713041198615,0.029491066502161187,0.023356297450836876,0.034320685731511605,0.03576639401591603,0.02933493988120768,0.0249472542176651,0.039117342878136126,0.025788383504489403,0.022262027509751512,0.018360954675649774,0.022180009893072398,0.017572466502570678,0.04540273657068026,0.03239924510840554,0.05338425681308895,0.05053441616902414,0.05098336882214941,0.06763840708456408,0.05837844035826625,0.09028128244187712,0.07698292530186779,0.05478712755227902,0.028485893933053653,0.058761784184423044,0.04210696531126021,0.052973208774574745,0.05039191618376631,0.057335495039859526,0.06389566543859083,0.07612881069104656,0.08872950027117178,0.07345204413661703,0.07700829023087746,0.08486088932169474,0.09348982555638294,0.057145846418448304,0.08378265316457884,0.06088668205884568,0.037291028422184846,0.04344155253094982,0.018628580465909723,0.035734673513788444,0.029720815829094225,0.037785039602311686,0.020505110141329382,0.02476400608425958,0.022581741121019853,0.023895310076327798,0.017557245805279585,0.04409204201304077,0.02529860289432735,0.02612068383818249,0.08282692711659599,0.041236817591278986,0.028153694050607705
AXP,0.04815698885573282,0.04590431444453469,0.06744753142244023,0.04783749762333576,0.052803352748042216,0.04337099752163016,0.07149422292116375,0.06355413033435219,0.05705254687907054,0.04562918534858305,0.04752502332478212,0.051196399237273996,0.04521916590152323,0.04649066075504552,0.05895357372460123,0.052014438123470896,0.05138417965468445,0.060335378436485405,0.07607496314020123,0.07285827729110969,0.07481860768518375,0.08223907190803878,0.08258990428454178,0.07636626808062562,0.08233040197031086,0.08895715807992959,0.11543665518210706,0.06402696873773848,0.06988399563221256,0.07949953010200106,0.019854466496742752,0.025810629471509115,0.020723179427013298,0.027112931770351855,0.023580409638761086,0.03462158309038637,0.03603035772215406,0.030420552110527663,0.02365978587543433,0.03528818091287423,0.027873760567386975,0.023526652264629095,0.019762074752560126,0.024506429543503704,0.017862842061194817,0.044653739313328514,0.03336889807480113,0.05556127774596496,0.05346135533625792,0.04893714900699075,0.06213821832517794,0.05703621044123414,0.08905049079270451,0.07030926090623632,0.05557879725181403,0.028723493905375753,0.060086051791201245,0.03957983422609977,0.050274017980839115,0.04820136634521428,0.05191435500622601,0.059547355708941214,0.06903394038534633,0.07975476304768403,0.06458444260823165,0.07223654659055667,0.07850129638529586,0.08233127126358797,0.0539186363585789,0.07853321561317322,0.06259011634895763,0.03339365576470785,0.043032062477501826,0.017727211708722386,0.031320324925275395,0.030325060970499435,0.03921593326107603,0.01902972376909637,0.02661582740680738,0.02496387674164769,0.026327034905132957,0.019277230284718543,0.04623291367990129,0.026442446845317786,0.02568019579488546,0.08342930071729532,0.045084668417553,0.031057799818516453
