,AAPL,MSFT,NVDA,GOOGL,META,AMZN,TSLA,AMD,INTC,CSCO,ADBE,CRM,ORCL,IBM,QCOM,TXN,NOW,AVGO,MU,AMAT,JPM,BAC,WFC,GS,MS,C,AXP,BLK,SCHW,USB,JNJ,PFE,MRK,ABBV,LLY,TMO,DHR,ABT,BMY,CVS,KO,PEP,PG,COST,WMT,HD,MCD,SBUX,NKE,LOW,CAT,DE,BA,GE,HON,LMT,RTX,UPS,UNP,MMM,XOM,CVX,COP,SLB,EOG,PSX,MPC,OXY,KMI,VLO,DIS,NFLX,CMCSA,VZ,T,TMUS,CHTR,EA,NEE,DUK,SO,AEP,PLD,AMT,CCI,SPG,O,EQIX
ADBE,0.5786844009840089,0.6970773131639206,0.5544491216202033,0.5758096861306076,0.5117736117942457,0.590086310205935,0.3767458911886452,0.4664120985196449,0.3630794576774106,0.46160345732006747,1.0,0.6857504963011143,0.3941060532271949,0.3651641523662821,0.5033751754987308,0.48190782788608527,0.6875278398617789,0.45415450637869775,0.393291243459211,0.47985854995526944,0.33606781220203275,0.33100107149347946,0.28645455361233924,0.3794692718146965,0.39186949181291053,0.34590672901082264,0.3875136622881699,0.4976955173316994,0.3124662448769786,0.2932193037723123,0.22150549678626222,0.24017099786919618,0.1951792446351035,0.2596309902007799,0.2595382830678678,0.4569495725945064,0.45642499270417775,0.40916549314329187,0.19273669822377235,0.17579809850251701,0.26687977703512883,0.31724448743712963,0.2669130353653034,0.472069886701595,0.26087781483533523,0.4795966129287196,0.3234507366860341,0.4022012375026949,0.39467184790967824,0.4410526786795053,0.27692859175833007,0.285916453074766,0.30908240011674953,0.25263560083091063,0.3815477754284317,0.22183821941393148,0.27490415958450165,0.36045138171513036,0.3529443581572846,0.30566679847743305,0.18789063495290403,0.24044097360770625,0.23181796297074483,0.19465853553091844,0.2075899384880545,0.2323581556819783,0.25403028359222496,0.1960988758810478,0.23727388416378242,0.21802919493082681,0.38359459530489265,0.4901526291242712,0.3688286654781286,0.121774170628728,0.16707490810503917,0.35439644074044524,0.32781392993318365,0.39171673635256904,0.25276549537562937,0.1731607340496246,0.1812278413759263,0.1501407411638045,0.41596228314752426,0.3327116815250471,0.31943289414306164,0.25672476508202063,0.2632080206956565,0.4124892996978004
CRM,0.5091921840700852,0.6386533450581509,0.5122636676275966,0.5121742015574117,0.4841411878224243,0.5590017804713086,0.38737696095439056,0.4313929781497209,0.33024040842442454,0.41938462128498344,0.6857504963011143,1.0,0.3800996458584195,0.3408603876598733,0.43956699585451803,0.41928342057141504,0.7124983715658113,0.4139954388293206,0.37559985379860394,0.43604525564503877,0.3483479378880247,0.35817345990080823,0.31646249142386207,0.39661880700727375,0.40838459426220386,0.3661795280737057,0.40578982231860106,0.4787121284387246,0.32477878193259163,0.3038627692373335,0.17751385990798418,0.19456349479691237,0.1836767249758909,0.21924337101351002,0.22532179252235773,0.4231032053048828,0.4198199058463191,0.36930746964846706,0.19664897112236002,0.1610436280862065,0.22021080339437124,0.2536415094026293,0.19985245908306748,0.38656452227239707,0.21259704346721717,0.4265759461257957,0.3095125893236009,0.3678332348879412,0.3738943492724702,0.39911227124604637,0.2983473543167812,0.28730999084674536,0.3279243619922026,0.26456403119586985,0.3504909679420403,0.20635064315127982,0.29064626428390056,0.32157493152191574,0.33586541371832457,0.2911913750468632,0.20812181965920853,0.25945970983396904,0.2570400388711927,0.2140061473971924,0.23757964927897698,0.2514138615673619,0.2743034219889467,0.19985300155884464,0.274347844029133,0.24822424312803093,0.3920256877889968,0.47113959584931586,0.3282908987702181,0.12171521593151294,0.189348138802549,0.3263579539771644,0.29910027951952933,0.33835403355649196,0.21755437642226422,0.1532065430910636,0.17782683474041172,0.13406480637485835,0.3728492283967864,0.2781088342576265,0.27396960996545433,0.2759920446245527,0.2640700595510339,0.3644964692336195
ORCL,0.3643955703064862,0.5022357423891982,0.43446004700179514,0.3762501744436311,0.32723806482998724,0.34608129549943983,0.24844519882923125,0.35819958147201486,0.3102687126715266,0.4286895115331939,0.3941060532271949,0.3800996458584195,1.0,0.37030802704092475,0.3444968272304035,0.3488695258673223,0.3921816121307493,0.4649405822608548,0.37629285903249365,0.39013630580270636,0.3669215993761274,0.35503449840489065,0.3223494339915412,0.3964257440771629,0.4114285047503208,0.3563047040141381,0.3625809407653665,0.39886835235737716,0.3119557078309124,0.31843342314080125,0.193442979451174,0.2304641262723808,0.1609858480044142,0.19914716236312907,0.2455768591365735,0.31782872941357243,0.3181454537403806,0.24927381007660748,0.15068245725353946,0.21495644533435432,0.1956002037488101,0.251088983457531,0.22059937631442542,0.299731152626748,0.22441362550323088,0.3273185764086589,0.2318700278786142,0.3091558635683466,0.27143456372472946,0.29280360021312357,0.34836620841976823,0.2613121587213406,0.2695100502331224,0.30740593514416026,0.3397228808407139,0.24461696673496602,0.2819660000960744,0.2902002279463069,0.2851009235200147,0.3116290103643938,0.20486471882113297,0.25484221590429773,0.2378246482799,0.2208586184925218,0.21305407812984992,0.24940170149662425,0.24733917621046364,0.1964992881755076,0.2716826759010333,0.2234823704347578,0.307952189890231,0.26836678447812695,0.25475419684068484,0.13858986366462495,0.18087829791120746,0.20791921180069295,0.22213420290876795,0.22856248583993183,0.19209355743767204,0.18336848079418283,0.1913149234668049,0.15279175689486663,0.3167833307461303,0.2086337557489626,0.20519780696606021,0.2112779583545483,0.1888833802638909,0.31508669467596756
IBM,0.38655647661134884,0.3920256806343372,0.30128468295382277,0.3614312736975263,0.2662443352904605,0.28511092784278896,0.18860831150246674,0.3062365225830637,0.3410733071647237,0.5076461558838188,0.3651641523662821,0.3408603876598733,0.37030802704092475,1.0,0.34791277073740234,0.38897380073344934,0.29567690486519055,0.36217361361038974,0.34800558838492535,0.39608684279603745,0.5122631200599908,0.5054509649596621,0.4627116521136772,0.47689520799776136,0.5085552190437143,0.5020681183993598,0.5033302560197093,0.4738616649948006,0.40862757089564355,0.4793965213527038,0.34820975629734635,0.34642596166767536,0.28747575769733996,0.30850057827680516,0.2561650075042993,0.3587726795677419,0.31975654463687897,0.3688822311987063,0.29888436278236635,0.31230708682011704,0.4102216729821532,0.36950577077398655,0.3517225072752034,0.3330349362332908,0.26724507788300883,0.42486912844333186,0.3817170499527539,0.3693853891702996,0.34421827137445776,0.38976439166417504,0.4334769975495449,0.409787024547118,0.37823673032792177,0.41034490915861566,0.5049924071975112,0.3731557377632418,0.4523742435094536,0.2938519562750708,0.427042153389867,0.4454320700991197,0.3914233454581209,0.40968095509693475,0.3689161511842114,0.36736380066285945,0.34778151723251083,0.39919297518757907,0.41059603423387764,0.32741408494544577,0.4118194469454808,0.37525130344154245,0.38377354335599956,0.17786996410383063,0.35541509834157387,0.2986752472791179,0.3863480552544658,0.2603814510608904,0.28359544488029526,0.24100125102071382,0.2801556627491103,0.35813718634835173,0.3654826013188668,0.28759838571358765,0.39770114851004235,0.29279641588661864,0.2929413130461377,0.38418593264760165,0.35528236989540907,0.30142399496635686
QCOM,0.5626335573033893,0.5313021010618799,0.5848355772556164,0.5130571187634281,0.4151657436779657,0.48322742192425244,0.39642659791410967,0.5378244262661576,0.4938009645104463,0.43164695465570685,0.5033751754987308,0.43956699585451803,0.3444968272304035,0.34791277073740234,1.0,0.6200611997670341,0.45363111224197167,0.5871967290130753,0.5624048495866709,0.6547464430674931,0.40495886409167653,0.40505577318790587,0.37251656022103474,0.4662250810652955,0.4712456680320713,0.43096886227079906,0.4361775585512207,0.5196828662921462,0.3475940310005511,0.3743209502973382,0.1892952712124799,0.2318695656541126,0.17659970957101864,0.22029815894560936,0.22328182783685938,0.3838146081424716,0.40361878467835577,0.3230567341313218,0.1869622011260071,0.20764546347640028,0.22393995446725215,0.26759624890173567,0.24154924710685569,0.39982322575731166,0.21933110813860102,0.4603079556395635,0.30139463391625376,0.41181749453115124,0.402283620753087,0.43389010842396936,0.42452856855627724,0.3695832790335625,0.3668763884955497,0.33747294025848357,0.4245398685756654,0.17001946019432984,0.30015275998320484,0.40540386256966154,0.3916338098140399,0.35525763358916945,0.2772662497051367,0.3217070243224424,0.2829421564660175,0.3241103275087027,0.2673705636706999,0.31859242698846846,0.3262950633876673,0.25819688385701806,0.30133705332013655,0.3102845714379745,0.40588701785697073,0.36676199854473573,0.34803835790062304,0.1482818342578566,0.19826502540205723,0.288900836238051,0.2605367214721642,0.3046769245523839,0.22601738288141446,0.14689309725398822,0.17058731463901922,0.1433320053353961,0.38046024275822776,0.22302363276535248,0.23149945942378264,0.3253037091183136,0.2624251661287136,0.31501123612311666
TXN,0.5697029494612443,0.5308724353990011,0.5587181706609344,0.5071460861106664,0.4226668386014668,0.4730213695396483,0.37572821513028454,0.5277603859156867,0.5453104353675065,0.5251682777477668,0.48190782788608527,0.41928342057141504,0.3488695258673223,0.38897380073344934,0.6200611997670341,1.0,0.4088942557008255,0.5595020491527009,0.6007103097016921,0.6914609478270356,0.46148628817677556,0.4698358704668118,0.4301697232137257,0.5086544007793399,0.5178651193788472,0.4695330435761812,0.4655196287614232,0.5689259467329861,0.39682947610321934,0.44575940049880886,0.2988147084064973,0.29055358616890264,0.2790155806553511,0.2985003774446224,0.25277853449150683,0.4186478414455103,0.44195204314459163,0.393888312271202,0.2811599665278343,0.29139356006865663,0.30517784369298695,0.34971628506571956,0.3048444057812874,0.4495334001784637,0.2971610773400469,0.5085465502697473,0.34853641216414377,0.4492762353897122,0.42790334901879057,0.46002401481344424,0.496475517434779,0.4460941259445566,0.39235547628859596,0.37043474748073607,0.4850465107370787,0.24648766599574312,0.36521245979550115,0.4576061898131861,0.49491669648634057,0.4360386369861463,0.336151351341796,0.37598556459899923,0.34168169105325935,0.3595836743060942,0.30744874538808303,0.3385781060709514,0.3421783509089042,0.2947186145816711,0.3449709132491296,0.31269360959017495,0.42729838553903154,0.3503289116759357,0.4323850654733877,0.22206577926041884,0.2814569334102115,0.3486799808086888,0.3188543556428758,0.35078978648150466,0.33026734090417936,0.23327695151490352,0.2669713805802088,0.23450337214255118,0.4543566224016752,0.2928490896164502,0.2985272402443861,0.34428307473822345,0.3119799299783946,0.3716670351696349
NOW,0.5083299725762356,0.6604164497201342,0.5385366766053606,0.5126376193707818,0.4489666195527565,0.5665690301557477,0.3772046109648018,0.4606527818871083,0.3099753824381121,0.3963013398606319,0.6875278398617789,0.7124983715658113,0.3921816121307493,0.29567690486519055,0.45363111224197167,0.4088942557008255,1.0,0.4275180704603987,0.37158841630625383,0.44659341016313636,0.2754297343394559,0.2845365836429332,0.24933107210965594,0.3355402120458351,0.36281378411796417,0.30261378262957656,0.36038864200399773,0.4511301387005851,0.3069953427437172,0.24979955113404306,0.16370483698126645,0.2142692453765028,0.1577922831171393,0.22211898723977871,0.231958923218167,0.4522372987460406,0.4553566770784185,0.3686753414529396,0.16281587851730495,0.12468555439636242,0.1835367530244924,0.2106204041670277,0.17540407643539482,0.3902552758136324,0.19748619868514067,0.40740092144167994,0.24440095966722855,0.34461326943799225,0.3570728518629109,0.38003705222100004,0.27024157690820977,0.2597975605206098,0.30105639630524283,0.23817910335210837,0.31476328784100194,0.18063736358550955,0.26554857329145604,0.2917011737140684,0.2638849476315191,0.23881652023906239,0.16071122523988868,0.19645053412171942,0.19427506979177256,0.14665635492033913,0.16759498798781117,0.2112686763256924,0.23886340602185996,0.16228821539726743,0.2120825472298537,0.20622605226186555,0.37359656168474975,0.4819145485075127,0.29496378114710686,0.08625724201474635,0.14698097988566572,0.32148910332214925,0.30945209379209976,0.34810321676325734,0.2205333226831527,0.12065501925774742,0.1417769214997281,0.1298764985274017,0.3651854432766444,0.2956512043874474,0.2873135591625716,0.21610153723299252,0.220304364921126,0.39856495018148896
AVGO,0.5157144512288108,0.5473123649880939,0.6340185828828969,0.4925062272019844,0.43745847162052837,0.46601236825538667,0.41739191279773785,0.5173523932858448,0.4457384109374662,0.47122907922109636,0.45415450637869775,0.4139954388293206,0.4649405822608548,0.36217361361038974,0.5871967290130753,0.5595020491527009,0.4275180704603987,1.0,0.6059456725485816,0.6629816509512243,0.4072343768486011,0.37723872360941024,0.3367784790027723,0.46406138513338846,0.46911597584055387,0.42502067184579617,0.4293108105308876,0.49681710339194574,0.32708102903835823,0.33515792884441536,0.13015417267140758,0.1735423572142869,0.16294186123301058,0.2016418471445481,0.20847251021798693,0.3457652920117501,0.3653002004481887,0.2729252151926647,0.14280004417922432,0.1797084043744111,0.18659107638476763,0.21105936748093787,0.1569138656972166,0.36846575020671135,0.19687530145984478,0.42347536194680857,0.30462335813499686,0.4028728707177169,0.35317909330892255,0.4097469030415905,0.4267518487127632,0.35211488173734856,0.3789378181446485,0.3671799888870788,0.40339369003441095,0.17891037691535724,0.3436766966491246,0.3054943448914741,0.3753126180658911,0.3379627877191795,0.2524643709431241,0.32927708946495615,0.3005769989635975,0.3079238402593725,0.2641067685873498,0.2821382711922038,0.3090573994929653,0.2520500166236523,0.35073514802780353,0.2765566882903718,0.3579503493645603,0.3519420803938673,0.2867076047022367,0.08105413853007859,0.11214802172613669,0.24435969099206456,0.22725202323116056,0.28946005939752323,0.21594822207576475,0.13035508071614096,0.13080725864341586,0.11249877736648724,0.3527425032013189,0.18957321274700686,0.1977698370658241,0.3366651620175363,0.2799846895111594,0.3298001655201525
MU,0.4535921020533264,0.4800986693117964,0.6039404999002409,0.4745229634461555,0.4183768662647882,0.4516303991499123,0.34923187047466747,0.5378646048147946,0.523773693567954,0.4416837009656468,0.393291243459211,0.37559985379860394,0.37629285903249365,0.34800558838492535,0.5624048495866709,0.6007103097016921,0.37158841630625383,0.6059456725485816,1.0,0.7148692044269905,0.41109608201690345,0.4274277493041522,0.3903357542437249,0.4884738728525886,0.4918544934732029,0.45506023885518493,0.44494973435846225,0.47211646615129677,0.37189210199810296,0.3791434624407319,0.13989636627594976,0.17676320834140596,0.150826364750687,0.21416565029577941,0.17525656229858202,0.3526154641426849,0.3581013257198206,0.2725123039576902,0.15398397995274807,0.20708954045996752,0.15677644030989454,0.17667227276250672,0.14309063468552277,0.31363785416127504,0.17023739939656893,0.3845868043929473,0.21874524753838556,0.38526838795152074,0.3494818084866309,0.3640008124199473,0.4560596709727066,0.3573230321078422,0.3855753665939529,0.3909034104076171,0.38598685061472465,0.1823524694368627,0.32658647215100656,0.34391897086615514,0.3507409970136509,0.3629615304160422,0.2731850441955044,0.3140567920348788,0.30137642739456205,0.33841431604834266,0.2778017643514181,0.3286279598518783,0.34541737282463625,0.2737225620300781,0.30301726458703315,0.31967446502245667,0.3634876125528327,0.31790218797240677,0.2745657768315482,0.06318919907853285,0.14721551985077622,0.20985043230807485,0.21276861622524318,0.27434731595903844,0.16694002936919256,0.06871528516891393,0.10726995429618899,0.07717182703368448,0.3285598761910039,0.12873356747833456,0.13312789253784607,0.31706329922354454,0.21878963333040138,0.2698294425366268
AMAT,0.5478439226190955,0.570917821990417,0.6685989151684547,0.5416496384695072,0.46483225256903005,0.49871399214776757,0.41819423862615496,0.5984049775243356,0.5566404426834001,0.4917090898781087,0.47985854995526944,0.43604525564503877,0.39013630580270636,0.39608684279603745,0.6547464430674931,0.6914609478270356,0.44659341016313636,0.6629816509512243,0.7148692044269905,1.0,0.45243838970359157,0.45055557149067527,0.41351147935636273,0.5168204511229108,0.5337559951633287,0.48532383567320125,0.4773037111239338,0.5623374168192403,0.40126815241617286,0.39433332833375173,0.19300835107561076,0.23250958987114628,0.2017512997140501,0.25802244206276587,0.23833475605389307,0.41284227595866896,0.4226768984755197,0.3311515168246396,0.20643555165077065,0.21763736187340266,0.23470769436786895,0.26580570801022707,0.22402431925107696,0.4101652902007203,0.23408208823424298,0.47543367371090917,0.2852795200431677,0.4339577186437042,0.4018448095745258,0.4395297008373,0.4924997326556294,0.39159643569777836,0.4210130488997273,0.3989056140912329,0.4621606626741977,0.2244696908051757,0.3710837088984872,0.37864073885429983,0.42447103369191325,0.3754609171799005,0.3089600529386561,0.36355832072361927,0.3284139888742339,0.36731800506186935,0.2984502003590176,0.3413650643384642,0.3642921475950875,0.29829760080194595,0.33250932811358547,0.33838412238843657,0.41521560328783086,0.3583742710948563,0.33723407057993304,0.08225840166691206,0.16361639341114004,0.287310016616152,0.2587909225271991,0.33931613744774697,0.24037396252431542,0.14652170934664507,0.17663446099363792,0.14369261186251442,0.39352980053724196,0.22605473565306378,0.23361422765148748,0.35220420502570904,0.276374906910372,0.340754649979369
JPM,0.4290286629622095,0.4309083699020346,0.3577835080857703,0.41352714645954536,0.32987966029828447,0.32410672334372814,0.2919155964992143,0.30388949134088855,0.3719605926733948,0.5013181783570078,0.33606781220203275,0.3483479378880247,0.3669215993761274,0.5122631200599908,0.40495886409167653,0.46148628817677556,0.2754297343394559,0.4072343768486011,0.41109608201690345,0.45243838970359157,1.0,0.8819208101940875,0.805353735714495,0.8151523789657248,0.8114532781899888,0.8449557744294434,0.7625338023854185,0.6640321575313481,0.6508023755333162,0.781118533348987,0.3468940589946567,0.32903449619074365,0.2997677304718198,0.3268306344616625,0.23666020996788,0.3471061172269473,0.36882341019202963,0.3771897599378887,0.2928579418105154,0.3952857768968122,0.4287353352541309,0.34554168148634823,0.30352983977122683,0.31287057643771327,0.2631242606882783,0.4873222008611198,0.4400671097636309,0.480818233789928,0.4136905848044381,0.45339201810661434,0.6056307426277606,0.5417874316104181,0.5479129528828518,0.5524386253396921,0.645681320448797,0.35829634665854154,0.5787054189855207,0.42028566109884014,0.5975685227446385,0.5106145654943627,0.524624473571836,0.5794944173548069,0.5262267125753952,0.548308939715395,0.48414415971026825,0.5468961642504073,0.5483194582422438,0.47690464067815547,0.56299823923774,0.5188117934371932,0.5549977993527557,0.23121897687833862,0.4689262488172167,0.29594501019258906,0.42768409418047,0.3313037940499779,0.3090548573799803,0.21025277793901795,0.28414561812300965,0.3539572594075564,0.3430371640642011,0.26643894501177345,0.4488301238724089,0.2908096209102246,0.3002684095975631,0.5668072662720824,0.43543245961711646,0.2872374416812058
BAC,0.43751684087009235,0.42732090110762433,0.3476538321285667,0.4120565800864949,0.33562166418091693,0.3360610931478572,0.29499201813073517,0.3093071358140343,0.36256735408132956,0.5181029520401075,0.33100107149347946,0.35817345990080823,0.35503449840489065,0.5054509649596621,0.40505577318790587,0.4698358704668118,0.2845365836429332,0.37723872360941024,0.4274277493041522,0.45055557149067527,0.8819208101940875,1.0,0.8456761835728765,0.8108880783755692,0.826395319407072,0.8645521677738854,0.7599917352111654,0.6736308855407421,0.7020831488157399,0.8230523905837457,0.331126832042657,0.31904292436544485,0.2821514831962194,0.31593506231002344,0.21397743697115873,0.35475412232541975,0.37596148885276914,0.377306292397574,0.290692051642876,0.3951871917898999,0.4065018170532919,0.3355279644710802,0.30332132275117357,0.30119454367118065,0.2682970059805969,0.4892616370973369,0.41880708758697954,0.47961948635606877,0.4149025368220252,0.46419403492686856,0.6082717779759014,0.5393183527685569,0.5316688950287038,0.5425728433268033,0.6298731284689689,0.34308930899645235,0.5476559527141538,0.4479991492191286,0.5791020616219436,0.5225423348900685,0.5435572132399482,0.5780726773973858,0.5408018554098453,0.5567954439270524,0.5034120590013169,0.5615217445231035,0.5541257942254693,0.5030508382257816,0.5520237847511795,0.5388529317964339,0.5564066631638365,0.23116848670087012,0.45735266718038853,0.3076768015622665,0.44649769866340183,0.33363405046734346,0.305743789596622,0.20272841176946912,0.2828096179819119,0.33971208176184203,0.34052441499947184,0.26398917116755344,0.4581815411666184,0.29700428250779387,0.3008151629481237,0.5658044208372619,0.42698122739862293,0.2908646514525557
WFC,0.3768285684794779,0.370740142852484,0.30457570449428895,0.3681360541056604,0.2939787669002943,0.28829900322343754,0.27007069473030604,0.2723612938493401,0.33343548760159153,0.4565197366625382,0.28645455361233924,0.31646249142386207,0.3223494339915412,0.4627116521136772,0.37251656022103474,0.4301697232137257,0.24933107210965594,0.3367784790027723,0.3903357542437249,0.41351147935636273,0.805353735714495,0.8456761835728765,1.0,0.7465060132190711,0.754342212713741,0.7957752252143171,0.7110203950592884,0.6054382324308184,0.638532469224312,0.7928643570749607,0.2963763032933671,0.2883556536417932,0.24893134496877015,0.28463539454696984,0.20846863235213067,0.2958018881607055,0.32385011460918817,0.31256884033026405,0.27682048071738624,0.3722917246134694,0.38342848023743914,0.30476929013264176,0.273019582259849,0.27391861238638554,0.24346923829003092,0.4480085362136404,0.38840856668589513,0.4291314322816836,0.376500807391942,0.4145591756331743,0.5429935141453759,0.49004404830636006,0.5212672267531119,0.5122225253806416,0.582339266019272,0.3298737335200476,0.5184855660759186,0.3948819245778894,0.5089290978583766,0.47817988515057475,0.5049170543094179,0.5186109993964659,0.49020422162367416,0.5122669459935506,0.451076540261079,0.5056630740600028,0.5106436049237506,0.455966753037363,0.5060928080866927,0.48232007932025883,0.4846329340475922,0.19144329568381088,0.42778685893728324,0.27245537700918027,0.40351095527975134,0.2988317362259576,0.28406689974353105,0.1644452658764016,0.25734692269505877,0.32962223186188716,0.3308712229545657,0.26611863948614545,0.4208641963684424,0.25300799223062836,0.2589933246301734,0.5354392496324695,0.3908351186972724,0.24027387850007015
GS,0.4883819134334867,0.47772169620460664,0.4348190737516213,0.46539504669236476,0.3832753596892473,0.4007581297090359,0.345052319827664,0.37816974065628933,0.40638300308428943,0.5116501719342984,0.3794692718146965,0.39661880700727375,0.3964257440771629,0.47689520799776136,0.4662250810652955,0.5086544007793399,0.3355402120458351,0.46406138513338846,0.4884738728525886,0.5168204511229108,0.8151523789657248,0.8108880783755692,0.7465060132190711,1.0,0.8676476210170012,0.8145669276807496,0.722766004792657,0.686210651758068,0.6329069161208313,0.7149682143998028,0.31085410892118587,0.29543364238620057,0.2665128145074065,0.29634955756744763,0.2327961696673919,0.37274961277332375,0.4120346792217918,0.36843715355042245,0.2747471064803643,0.364171815111002,0.34975680289146677,0.31491565658004406,0.2681335186481776,0.34660079887555173,0.2708372413384357,0.5257010833795395,0.40114059914422057,0.4880765150548035,0.43145641904185844,0.5010719875684109,0.6270681932324023,0.5464605994521471,0.5336157005556785,0.5387046573366557,0.6196022758858415,0.3101918875933391,0.5368083134673082,0.4333340724090008,0.5761326488778781,0.5293252847984458,0.48272914458629285,0.530311527816985,0.49130822274768043,0.5308746530529094,0.4500605459573256,0.5048306600523662,0.49526901488090247,0.4321997830772732,0.5405001951814263,0.46928625300405563,0.552038129787585,0.2824588035486502,0.45851676481668785,0.24031904641676854,0.3813163434765715,0.3373331329263265,0.3240710630793748,0.2528545173205437,0.272256714399424,0.2943232380072311,0.26836571490121164,0.22811118938468453,0.45780977881031226,0.27670887978440406,0.2813870781147647,0.5474659392536686,0.4118508395668235,0.3117162916952526
MS,0.5022270587001575,0.5070759379704912,0.4541903320511855,0.4734825273160139,0.38567850324684855,0.3974204107882564,0.3433664936876536,0.3863881174753016,0.4135586305989197,0.54323196793323,0.39186949181291053,0.40838459426220386,0.4114285047503208,0.5085552190437143,0.4712456680320713,0.5178651193788472,0.36281378411796417,0.46911597584055387,0.4918544934732029,0.5337559951633287,0.8114532781899888,0.826395319407072,0.754342212713741,0.8676476210170012,1.0,0.8111545348429338,0.7386295910506452,0.7112188016094109,0.6926711509834966,0.7293973766437953,0.32862592587113976,0.31625355130361155,0.26993707571244846,0.30506529800857207,0.2351341646004724,0.40833632369089073,0.4288386716758206,0.40326455594659416,0.3055968652702102,0.3617193274947145,0.3732580385118592,0.3390812588308152,0.28477279733557137,0.3446789581859353,0.28090749265516307,0.5250238892995885,0.4239318934439438,0.494310547544984,0.4597824626158368,0.4948262343702486,0.6275930895565794,0.5559595110035438,0.5325501160735159,0.5499068901978148,0.6310274749967136,0.32741962358139703,0.541005621181916,0.4420457698243687,0.5866461692461272,0.5343719282156272,0.502128958707069,0.5612909388454597,0.5162782566404301,0.5428377513869923,0.4638593123453942,0.5226481973889205,0.525456984752465,0.44261975441655377,0.5478036172312922,0.4899344719277215,0.5614380216405815,0.27310463457800527,0.45771725386079765,0.2507355019038672,0.38207437269401856,0.3271025934542098,0.32229210730000657,0.24325839058568904,0.2993765099270619,0.31496737460656865,0.31053399546349103,0.2330868078691,0.4837545540789938,0.30484951579754443,0.3038787070704262,0.5148998752494851,0.41142669057261705,0.33083171643285025
C,0.4454186061754546,0.4336976420526865,0.3773136753662981,0.4282530256149086,0.35642555358105027,0.34415030000720087,0.3220505069109623,0.3392548373378152,0.3811434407763271,0.5128671598563874,0.34590672901082264,0.3661795280737057,0.3563047040141381,0.5020681183993598,0.43096886227079906,0.4695330435761812,0.30261378262957656,0.42502067184579617,0.45506023885518493,0.48532383567320125,0.8449557744294434,0.8645521677738854,0.7957752252143171,0.8145669276807496,0.8111545348429338,1.0,0.7459602621826663,0.6555570562858177,0.6171326251011071,0.7839096197631662,0.2878124980745742,0.2989682784348288,0.2605051109258754,0.3140546457269167,0.20882717372067955,0.3550304160578338,0.3757925046956491,0.3387282005982818,0.284845423642935,0.3681780913490386,0.38138042110239007,0.303984901486583,0.2612961752603926,0.27923195200759443,0.2236610014625219,0.491520346241787,0.4302399938721256,0.4847548588056845,0.4238998608524767,0.47733002867937674,0.5979859853474269,0.5241953980769671,0.5754351597412455,0.5661064221359824,0.6262818319289074,0.3226719817737092,0.5650690171730076,0.41125284635866755,0.5733178225831171,0.5055358579461068,0.5422273047957447,0.5850398999459977,0.5514713489994975,0.5830469774040258,0.5060300827303484,0.5793381519531708,0.5733230378393974,0.5065857865138984,0.5709427798699139,0.5550822966341792,0.5652471853945796,0.24723263709056773,0.4462590155616783,0.25256063676217344,0.4099490051814517,0.31936616501896503,0.3041964148215328,0.20429291898437943,0.2612165181907955,0.29918962448140796,0.2932096626467542,0.22707597631445584,0.4423993127302582,0.26222437769003776,0.27229659596452954,0.5948270512613715,0.4395414394099324,0.2811178235213725
AXP,0.463641508558589,0.4729165961906303,0.3908917968946863,0.4541443310467009,0.3744911110463867,0.3720438764772642,0.33468102185471443,0.33638428960453204,0.36168112440110833,0.5024736678181517,0.3875136622881699,0.40578982231860106,0.3625809407653665,0.5033302560197093,0.4361775585512207,0.4655196287614232,0.36038864200399773,0.4293108105308876,0.44494973435846225,0.4773037111239338,0.7625338023854185,0.7599917352111654,0.7110203950592884,0.722766004792657,0.7386295910506452,0.7459602621826663,1.0,0.6420956770474495,0.5917602229045518,0.7215051994132353,0.30015199807004034,0.2993834275144887,0.2589442492103288,0.29827214509387506,0.21779897487028282,0.3699797885819597,0.3910776562424666,0.3628730517418887,0.279073613896655,0.34311471128055715,0.4258447639976739,0.33187069464763524,0.29053054890832475,0.3187167520073543,0.23487109473357567,0.499388773856875,0.4577614597178998,0.5211979118444093,0.4632735001926195,0.4733151054509126,0.5675157305619409,0.529069652630236,0.5863493724985354,0.5341185693306113,0.6563294606388845,0.3361167397040612,0.5969001144596017,0.3993469922700647,0.5620878931624927,0.49954189230105683,0.5071854103141811,0.5632459039410956,0.5166043334085894,0.5413942194646673,0.4596442564570632,0.5614008898680322,0.5478858902049522,0.4608662922776589,0.5565039974594912,0.5374995690943604,0.6002654287575038,0.2287109086330569,0.45666244724362065,0.24828346961668585,0.37118271994094326,0.33662884898520573,0.3261506414623986,0.19585973576366764,0.2900288353499488,0.341682398182122,0.33372522126676346,0.2575614781476729,0.47921120917990834,0.28313896357677887,0.27655242620625653,0.6189552311368698,0.49643802251603236,0.32036506705117257
